id,title,cluster_id
17157,"Ore Geology Reviews",000079
17157,"Ore Geology Reviews",01691368
24423,"Eur J Pharm Sci",09280987
64328,"Eur. J. Pharm. Sci.",09280987
44836,"e-SPEN",17514991
17163,"Journal of Molecular Structure",00383x
17163,"Journal of Molecular Structure",00222860
189418,"JOURNAL OF MOLECULAR STRUCTURE",00222860
109428,"Indian Journal of Neurotrauma",09730508
78744,"Indian J. Neurotrauma",09730508
100254,"Hormone and metabolic research",13
100346,"Anuario de psicologia",13
17170,"EMC - Aparato Locomotor",708790
17170,"EMC - Aparato Locomotor",1286935x
17171,"Journal of Nurse-Midwifery",900671
17174,"The Annals of Thoracic Surgery",666076
17175,"Experimental Neurology",025
17176,"Cell Transplantation",00023
17176,"Cell Transplantation",09636897
21478,"Cell Transplant",09636897
137562,"Cell Transplant.",09636897
17177,"Astroparticle Physics",09276505
123312,"Dark Energy and CMB",09276505
123370,"Cosmic Rays Topical Issue",09276505
17178,"The Journal of Urology",801339
205786,"Comput. Vis. Image Underst.",10773142
125070,"The Upper Airway",09503501
125071,"The Liver and Anaesthesia",09503501
125051,"The Anaesthetic Crisis",09503501
125052,"Neuroprotection",09503501
192322,"Chronic Pain Relief",09503501
32558,"Analoga inzulinu a gravidita",12119326
38710,"Tyreostatika stále aktuální",12119326
130912,"Gestační diabetes mellitus",12119326
105679,"J. Ocul. Pharmacol. Ther.",10807683
52160,"J Ocul Pharmacol Ther",10807683
20418,"Osteologie",10191291
106452,"OSTEOLOGIE",10191291
105682,"Ophthalmic Res.",00303747
36368,"Ophthalmic Research",00303747
41283,"Ophthalmic Res",00303747
42459,"Diabetes Mellitus",20720351
42459,"Diabetes Mellitus",20720378
203956,"Diabete e scuola",15936104
187868,"AIDS e metabolismo glucidico",15936104
105685,"Iran. J. Pharmacol. Ther.",17352657
105687,"Thalassemia Rep.",20394365
88818,"Thalassemia Reports",20394365
105688,"Leptin ve deri",21469016
45957,"Turk. Klin. Dermatoloji",21469016
105688,"Leptin ve deri",13000330
45957,"Turk. Klin. Dermatoloji",13000330
22051,"Revista Chilena de Pediatria",07176228
42690,"Clin Investig Arterioscler",02149168
162802,"Clin. Invest. Arterioscler.",02149168
105691,"Alzheimer's Dis. Res. J.",19352514
105692,"Internet J. Internal Med.",15288382
28789,"Turkish Journal of Hematology",13085263
110215,"Dtsch Arztebl",00121207
97939,"Hypoglyk+¤mien und Psyche",18609716
123910,"Vitamin-D-Analytik",18609716
28712,"Diabetologie und Stoffwechsel",18619010
60005,"Diabetes und Schwangerschaft",18619010
91855,"Das diabetische Fußsyndrom",18619010
141312,"Diabetes mellitus im Alter",18619010
28712,"Diabetologie und Stoffwechsel",18619002
32889,"Diabetol. Stoffwechsel",18619002
54352,"Diabetologie Und Stoffwechsel",18619002
60005,"Diabetes und Schwangerschaft",18619002
91855,"Das diabetische Fußsyndrom",18619002
141312,"Diabetes mellitus im Alter",18619002
105698,"Mol. Cell. Pharmacol.",19381247
28726,"Actualites Pharmaceutiques",05153700
64480,"Proracyl® - Propylthiouracil",05153700
73683,"La transplantation rénale",05153700
92151,"Cocaína: Novedades",15789675
92151,"Cocaína: Novedades",11342072
43017,"Huisarts en wetenschap",00187070
64406,"NHG-standaard preconceptiezorg",00187070
70292,"Huisarts en Wetenschap.",00187070
112258,"Huisarts Wet.",00187070
199717,"Een reiziger met koorts",00187070
28466,"Polski Przeglad Kardiologiczny",15075540
61190,"Pol. Prz. Kardiol.",15075540
105710,"Omega--fettsäuren (EPA, DHA)",00119857
123795,"Wichtl-doktorandentreffen",00119857
183727,"Drogen und musik",00119857
183730,"Dronabinol als analgetikum",00119857
188181,"Neue arzneimittel ",00119857
105711,"Curr. Nutr. Food Sci.",15734013
41368,"Curr Nutr Food Sci",15734013
105713,"Clin. Refractive Optom.",17054850
17187,"Computer Networks",13891286
163568,"Crowdsourcing",13891286
177019,"Mobile Wireless Networks",13891286
201420,"Community Networks",13891286
41414,"Card. Electrophysiol. Clin.",18779182
51820,"Card Electrophysiol Clin",18779182
49554,"J. Sport Health Sci.",20952546
17191,"Journal of WOCN",90078x
17191,"Journal of WOCN",10715754
33569,"J Wound Ostomy Continence Nurs",10715754
17192,"Current Paediatrics",800062
17192,"Current Paediatrics",09575839
30710,"Curr. Paediatr.",09575839
45425,"Curr Paediatr",09575839
17194,"Air Medical Journal",900408
17195,"Synthetic Metals",03796779
17196,"Real-Time Imaging",10772014
63587,"(HC -v)",9
99829,"Psychology, crime & law",9
99940,"FEBS journal",9
100020,"Annales medico-psychologiques",9
100084,"Journal of youth studies",9
102738,"Zhonghua xue ye xue za zhi",9
120694,"Medicine (united kingdom)",9
135406,"Chinese Community Doctors",9
17215,"Bone & Joint Journal (British)",1302
17203,"Acute Care Perspectives",15519147
182651,"ORTHOP PHYS THER PRACT",15320871
43093,"Curr. Opin. Orthop.",10419918
17212,"Orthopedics Today",02795647
17215,"Bone & Joint Journal (British)",34068
17215,"Bone & Joint Journal (British)",25274917
17215,"Bone & Joint Journal (British)",20494394
138004,"The BMJ",17592151
17219,"Journal of Chinese Medicine",01438042
49544,"J. Chin. Med.",01438042
51142,"Journal of chinese medicine",01438042
187040,"J. Chin. Med",01438042
17223,"Acta Orthopaedica Scandinavica",10852321
28624,"Pharma-Kritik",10105409
32914,"Exenatid",10105409
46144,"Systemische vaskulitiden",10105409
62640,"Venenmittel",10105409
152842,"Pharma-Krit",10105409
167429,"Estimulantes del apetito",02116057
105722,"Drug Des. Rev. Online",15672697
44517,"Drug Design Reviews Online",15672697
53158,"Diabetologia Polska",12334723
28832,"Diabetes und Stoffwechsel",09420037
105735,"DIABETOL. CROAT.",03510042
32575,"Diabetol. Croat.",03510042
105736,"J. MED. SOC. TOHO UNIV.",00408670
64588,"J. Med. Soc. Toho Univ.",00408670
102993,"東邦医学会雑誌",00408670
105737,"G. ITAL. DIABETOL.",03917525
105743,"BASI RAZION. TER.",03937569
75295,"Basi Razionali della Terapia",03937569
205145,"Minerva oftalmologica",00264903
105757,"OPHTHALMOLOGIA",11051655
204943,"Ophthalmologia",11051655
42792,"Annales d'oculistique",00034371
65270,"ANN. OCUL.",00034371
75406,"Annales d Oculistique",00034371
204946,"Annales d'Oculistique",00034371
112495,"J. Subst. Misuse",13575007
62571,"Journal of Substance Misuse",13575007
112503,"J. Chromatogr. B Biomed. Appl.",15726495
34120,"J Chromatogr B Biomed Appl",15726495
105762,"Tob Use Insights",1179173
105765,"Int J Exerc Sci",1939795
105765,"Int J Exerc Sci",1939795x
105782,"Protein J",15723887
127400,"Protein Journal",15723887
105783,"Medical Radiology",09425373
93052,"Liver Malignancies",09425373
164401,"Medical radiology",09425373
166216,"Med. Radiol.",09425373
105783,"Medical Radiology",21974187
166216,"Med. Radiol.",21974187
105785,"Current Radiology Reports",21674825
33159,"Current radiology reports",21674825
92075,"Curr. Radiol. Rep.",21674825
60662,"J. Med. Imaging Radiat. Sci.",19398654
105789,"Aktuelle Gastrologie",03422836
105792,"Gaceta Mexicana de Oncologia",16659201
152854,"Gac Mexicana Oncologia",16659201
196275,"Gaceta Mexicana De Oncologia",16659201
112841,"TERATOG. CARCINOG. MUTAG.",02703211
153215,"Teratog Carcinog Mutagen",02703211
105794,"Transl Lung Cancer Res",22186751
172642,"Transl. Lung Cancer Res.",22186751
105797,"Clin Endocrinol Metab",0300595
105799,"Respir Care Clin N Am",10785337
78824,"Respir. Care Clin. North Am.",10785337
64657,"Endocrinopathie et grossesse",09943919
114817,"Les isoflavones de soja",09943919
42131,"Eur. Assoc. NeuroOncology Mag.",22243453
105802,"Clujul Med",12222119
110352,"Clujul med.",12222119
76852,"Clujul medical ()",12222119
148839,"Clujul Med.",12222119
154754,"Clujul Medical ()",12222119
105804,"Drugs - real world outcomes",21991154
104924,"Drugs Real World Outcomes",21991154
105805,"HealthcarePapers",19296339
105806,"Pulse (Basel, Switzerland)",22358676
50290,"Pulse (Basel)",22358676
105807,"Pigment Cell Melanoma Res",17551471
42097,"Pigm. Cell Melanoma Res.",17551471
120225,"Pigm Cell Melanoma Res",17551471
105810,"ACOG Comm Opin",1074861x
105811,"Zeynep Kamil Tip Bulteni",13007971
105814,"J Gen Physiol",15407748
105815,"Medecine et Droit",12467391
105815,"Medecine et Droit",17775612
105816,"Andrologie",11662654
105819,"Health (N Y)",02793547
130103,"Health (-)",02793547
105821,"Ann Genet",00033995
30523,"Annales de génétique",00033995
46764,"ANNALES DE GENETIQUE",00033995
135479,"Annales de genetique",00033995
196415,"Annales De Genetique",00033995
105823,"Acta morphologica Hungarica",02365391
146547,"Acta Morphol Hung",02365391
105824,"Acta Univ Carol Med (Praha)",00017116
92546,"LA FATIGUE SELON PETER HANDKE",02983850
105827,"Sci News",00368423
34199,"Science news",00368423
105828,"Womens Health",10772928
105830,"Int J Pancreatol",01694197
101968,"Int. J. Pancreatology",01694197
101983,"INT. J. PANCREATOLOGY",01694197
120150,"Int J Pancreatology",01694197
120151,"INT J PANCREATOLOGY",01694197
105831,"J Pediatr Genet",21464596
29572,"Journal of pediatric genetics",21464596
59960,"J.  Pediatr. Genet.",21464596
110587,"J. Pediatr. Genet.",21464596
105834,"PCR Methods Appl",10549803
105835,"Bioelectrochem Bioenerg",03024598
110687,"BIOELECTROCHEM. BIOENERG.",03024598
105838,"Biomed Sci",09559701
166999,"Biomedical science",09559701
193810,"Biomedical Science",09559701
105841,"Res Sociol Health Care",02754959
105842,"Arztliche Laboratorium",00019526
24283,"Postepy Hig Med Dosw",00325449
24407,"Postepy Hig Med Dosw (Online)",00325449
170084,"Postepy Hig. Med. Dosw.",00325449
105846,"Chirurgie pédiatrique",01805738
39481,"Chirurgie pÃ©diatrique",01805738
39663,"Chir Pediatr",01805738
81672,"Chirurgie Pediatrique",01805738
105848,"Purinergic Signalling",15739538
65986,"Purinergic Signal",15739538
94501,"PURINERGIC SIGNALLING",15739538
103112,"Purinergic Signal.",15739538
105849,"Int Disabil Stud",02599147
105852,"Saludarte",16574400
105858,"Cell Chromosome",14759268
105859,"ESHRE Monographs",14778378
105859,"ESHRE Monographs",1477741x
50026,"Clin. Perspect. Gastroenterol.",10988351
105864,"Kinderärztliche Praxis",00231495
42828,"KinderÃ¤rztliche Praxis",00231495
104929,"Kinderarztl Prax",00231495
105867,"Biochem Mol Med",10773150
17440,"Dental practice",00118710
76203,"Dental Practice",00118710
17459,"Journal of dental medicine",1024641x
76073,"Journal of Dental Medicine",1024641x
17473,"Journal of dental school",00118745
17479,"International medical journal",13412051
49709,"Int. Med. J.",13412051
17487,"Dental town",1555404x
76204,"Dental Town",1555404x
76514,"Eur J Oral Implantol",17562406
17495,"Australian orthodontic journal",05873908
54685,"Aust Orthod J",05873908
76209,"Australian Orthodontic Journal",05873908
17497,"Implant dentistry",10566163
21829,"Implant Dent",10566163
20147,"Clin Implant Dent Relat Res",15230899
40321,"J Dent Child (Chic)",15518949
52377,"Ann Periodontol",15530841
109168,"Ann. Periodontol.",15530841
65623,"Annals of Periodontology",15530841
193423,"Shika Zairyo Kikai",02865858
17506,"G. Gerontol.",00170305
106869,": Giornale di Gerontologia",00170305
65596,"Giornale di gerontologia",00170305
17520,"Chin. J. Clin. Rehab.",16715926
174982,"中国临床康复",16715926
17525,"Aging Neuropsychol. Cogn.",13825585
17526,"Exp. Rev. Cardiovasc. Ther.",14779072
36293,"Expert Rev Cardiovasc Ther",14779072
45423,"Exp Rev Cardiovasc Ther",14779072
17540,"Global heart",22118179
107507,": Global Heart",22118179
52960,"Glob Heart",22118179
17541,"Meta gene",22145400
40255,"Meta Gene",22145400
40330,"J Environ Health Sci Eng",2052336x
70796,"Int J Organ Transplant Med",20086482
71508,"Int. J. Organ Transplant. Med.",20086482
17544,"Journal of biotechnology",18734863
161407,"J. Biotechnol.",18734863
20474,"J Oral Biol Craniofac Res",22124268
17546,"Protoplasma",16156102
65417,"J. Global Infect. Dis.",0974777x
17548,"Antonie van Leeuwenhoek",15729699
22108,"Zhongguo Fei Ai Za Zhi",10093419
29347,"Chin. J. Lung Cancer",10093419
30499,"Chinese Journal of Lung Cancer",10093419
51996,"Gastrointest Cancer Res",19347820
92688,"Gastrointest. Cancer Res.",19347820
53923,"Cancer Biomark",15740153
17552,"DNA and cell biology",10445498
22991,"DNA and Cell Biology",10445498
24239,"DNA Cell Biol",10445498
34404,"Toxicol In Vitro",08872333
92547,"TOXICOL. VITRO",08872333
137940,"Toxicol. Vitro",08872333
17554,"Journal of medicinal food",1096620x
60392,"J. Med. Food",1096620x
138142,"Journal Of Medicinal Food",1096620x
17555,"Journal of biosciences",02505991
30956,"Journal of Biosciences",02505991
58087,"J Biosci",02505991
69945,"J. Biosci.",02505991
55513,"Pediatric Airway Surgery",00653071
89679,"Adv. Oto-Rhino-Laryngol.",00653071
94662,"TASTE AND SMELL: AN UPDATE",00653071
116930,"Adv Otorhinolaryngol",00653071
196375,"Adv. Otorhinolaryngol.",00653071
34846,"Luminescence",15227235
53848,"Nonlinearity Biol Toxicol Med",15401421
112792,"INDIAN J. ENVIRON. HEALTH",0367827x
112299,"J. Environ. Sci. Eng.",0367827x
112406,"Indian J. Environ. Health",0367827x
21152,"Diagn Ther Endosc",10703608
71529,"Diagn. Ther. Endosc.",10703608
17561,"General & diagnostic pathology",0947823x
71031,"General & Diagnostic Pathology",0947823x
161372,"Gen Diagn Pathol",0947823x
72869,"People Planet",09681655
75261,"People & the Planet",09681655
17563,"Pharmacology",00317012
119910,"PHARMACOLOGY",00317012
17564,"Cell biology international",10656995
21181,"Cell Biol Int",10656995
91827,"Cell Biol. Int.",10656995
17565,"Pancreas",08853177
53914,"Int J Gynecol Pathol",02771691
114721,"Int. J. Gynecol. Pathol.",02771691
186814,"J Biochem Toxicol",08872082
112839,"EUR. J. RESPIR. DIS.",01064339
86499,"Eur J Respir Dis",01064339
130152,"Adv Nutr Res",01499483
17570,"WHO chronicle",00429694
91682,"WHO Chronicle",00429694
105417,"W H O Chronicle",00429694
58164,"Indian J Chest Dis",00195111
194986,"Acta Pathol Microbiol Scand A",03654184
17573,"Radiography",00338281
17580,"Clinical Psychology Review",02727358
17949,"Clin Psychol Rev",02727358
45682,"Clin. Psychol. Rev.",02727358
17582,"Behavioral Interventions",1099078x
17582,"Behavioral Interventions",10720847
17587,"Iranian endodontic journal",20082746
21464,"J Appl Biomater Biomech",17226899
44954,"J. Appl. Biomater. Biomech.",17226899
17590,"RGO",01036971
81464,"Rgo",01036971
126271,"RGO (Porto Alegre)",01036971
17594,"Bmj",0959535
17611,"Obes Res Clin Pract",1871403
17615,"J Child Adolesc Ment Health",17280583
17619,"J Obes",20900708
69930,"J. Obes.",20900708
17760,"Language and Speech",17566053
17624,"Psychol Addict Behav",0893164
17626,"J Consult Clin Psychol",0022006
67726,"J Consult Psychol",0022006
17627,"J Exp Psychol Anim Learn Cogn",23298456
17631,"Compr Psychiatry",0010440
17632,"J Abnorm Psychol",0021843
17635,"Curr Opin Psychiatry",09517367
17842,"Current Opinion in Psychiatry",09517367
49877,"Curr. Opin. Psychiatry",09517367
17638,"Epidemiol Psychiatr Sci",20457960
97434,"Epidemiol. Psychiatr. Sci.",20457960
99466,"Vital Health Stat ",00832057
22677,"Future Child",10548289
25483,"Future of Children",10548289
55077,"The Future of Children",10548289
206056,"Future Child.",10548289
40084,"Emerg. Med. Int.",20902859
64282,"Int. J. Pediatr. Endocrinol.",16879856
21253,"J Ambul Care Manage",01489917
17646,"The American orthoptic journal",0065955x
64941,"AM. ORTHOPT. J.",0065955x
17647,"Swiss dental journal",22966498
54666,"Swiss Dent J",22966498
17654,"Anatomy and embryology",03402061
46986,"Anatomy & Embryology",03402061
59198,"ANAT EMBRYOL",03402061
110973,"Anat Embryol (Berl)",03402061
96362,"Dent Econ",00118583
153858,"Dental Economics",00118583
17656,"Regional-Anaesthesie",01711946
20887,"Reg Anaesth",01711946
153979,"Int J Oral Implantol",10481842
142207,"Z Stomatol",01757784
142412,"Zeitschrift fur Stomatologie",01757784
54709,"G Anest Stomatol",03915670
17660,"Annals of ophthalmology",00034886
46342,"ANN. OPHTHALMOL.",00034886
56722,"Ann Ophthalmol",00034886
152783,"ANN OPHTHALMOL",00034886
17665,"Scada Journal",08859558
17666,"Florida dental journal",00153990
119886,"J. SPEECH HEAR. RES.",00224685
153957,"J Speech Hear Res",00224685
17668,"Yokohama medical bulletin",00440531
58330,"Yokohama Medical Bulletin",00440531
193604,"Yokohama Med Bull",00440531
56832,"Sven Tandlak Tidskr",00396745
17670,"Modern dentistry",10431586
17678,"Ejhp Practice",17819989
28807,"EJHP Pract.",17819989
55699,"EJHP Practice",17819989
43381,"Int. J. Immunother.",02559625
43408,"INT. J. IMMUNOTHER.",02559625
17685,"Indian Journal of Microbiology",00468991
54569,"Indian J Microbiol",00468991
62758,"Indian journal of microbiology",00468991
17699,"Expert Opinion on Orphan Drugs",21678707
29297,"Expert Opin. Orphan Drugs",21678707
17708,"Urology annals",09747796
42611,"Urol Ann",09747796
43131,"Urol. Ann.",09747796
29392,"Curr. Bladder Dysfunct. Rep.",19317212
17711,"Journal of mid-life health",09767819
17712,"Advances in urology",16876377
17713,"Advances in urology",16876369
39947,"Adv Urol",16876369
88640,"Advances in Urology",16876369
33312,"Rev Obstet Gynecol",19412797
17716,"Reading and Writing",15730905
17716,"Reading and Writing",09224777
19114,"Reading & Writing",09224777
17719,"Psychology & Neuroscience",19833288
141300,"Psychol. Neurosci.",19833288
17719,"Psychology & Neuroscience",19843054
44604,"Psychology and Neuroscience",19843054
115295,"Psychology & neuroscience",19843054
141300,"Psychol. Neurosci.",19843054
17721,"First Language",17402344
17721,"First Language",01427237
17722,"Brain and Language",0093934x
19226,"Brain & Language",0093934x
67638,"Brain Lang",0093934x
82942,"Response to I. M. Isemonger",02722631
17726,"Educational Review",14653397
17726,"Educational Review",00131911
82340,"Rainbow Reading Program",00131911
17727,"Psychological Reports",1558691x
86378,"Psychological reports",1558691x
102420,"Psychol. Rep.",1558691x
17731,"Journal of Child Language",14697602
54486,"Journal of child language",14697602
17731,"Journal of Child Language",03050009
54930,"J Child Lang",03050009
82916,"By B. MacWhinney",03050009
81270,"Review article",1034912x
84264,"use of the Moon tactile code",1034912x
17733,"Language Learning",14679922
17733,"Language Learning",00238333
124871,"Reprinted from June  issue",00238333
17735,"Learning and Instruction",09594752
18484,"Learning & Instruction",09594752
24995,"Unravelling Peer Assessment",09594752
84652,"Learning and instruction",09594752
82642,"Georgia Writing Assessment",00220973
17737,"Memory",09658211
36770,"Memory (Hove, England)",09658211
127774,"Int. J. Behav. Dev.",14640651
54923,"Int J Behav Dev",01650254
127774,"Int. J. Behav. Dev.",01650254
17740,"Speech Communication",01676393
146211,"Iberian Languages",01676393
103635,"J Exp Child Psychol",00220965
17742,"Applied Psycholinguistics",14691817
17742,"Applied Psycholinguistics",01427164
17743,"Language Assessment Quarterly",15434311
17743,"Language Assessment Quarterly",15434303
17747,"Language Learning & Technology",10943501
17748,"Language and Education",17477581
17748,"Language and Education",09500782
18492,"Language & Education",09500782
153974,"Learn Individ Differ",10416080
17752,"Modern Language Journal",15404781
114344,"The Modern language journal",15404781
17752,"Modern Language Journal",00267902
19758,"The Modern Language Journal",00267902
114344,"The Modern language journal",00267902
17753,"Language Testing",14770946
17753,"Language Testing",02655322
17755,"Journal of Research in Reading",14679817
17755,"Journal of Research in Reading",01410423
17756,"Journal of Neurolinguistics",09116044
60590,"J. Neurolinguist.",09116044
94002,"Journal Of Neurolinguistics",09116044
94614,"JOURNAL OF NEUROLINGUISTICS",09116044
202548,"J Exp Psychol Learn Mem Cogn",02787393
19236,"Language Acquisition",10489223
17761,"Educational Researcher",1935102x
17761,"Educational Researcher",0013189x
82899,"Response to commentaries",0013189x
83043,"to B. M. Taylor and others",0013189x
83056,"response to M. A. Constas",0013189x
83175,"response to R. H. Sheets",0013189x
83312,"response to M. Carnoy",0013189x
83313,"response to E. W. Eisner",0013189x
84518,"Reply to D. R. Olson",0013189x
17763,"Discourse Processes",15326950
114395,"Discourse processes",15326950
17763,"Discourse Processes",0163853x
114395,"Discourse processes",0163853x
17767,"AMB Express",21910855
109009,"Amb Express",21910855
144493,"AMB EXPRESS",21910855
17768,"Acta radiologica open",20584601
106565,"Acta Radiologica Open",20584601
93197,"Acta Radiol Open",20584601
17769,"Current sleep medicine reports",21986401
118100,"Current Sleep Medicine Reports",21986401
183656,"Curr. Sleep Med. Rep.",21986401
17770,"World journal of psychiatry",22203206
41211,"World J Psychiatry",22203206
94160,"World Journal Of Psychiatry",22203206
17771,"Stem cells international",1687966x
18325,"Adv Psychosom Med",00653268
77623,"Cultural Psychiatry",00653268
146155,"Socioaffect Neurosci Psychol",20009011
17774,"Pregnancy hypertension",22107797
164542,"Pregnancy Hypertension.",22107797
17775,"Nursing and midwifery studies",23221488
42895,"Nurs Midwifery Stud",23221488
77658,"Nursing and Midwifery Studies",23221488
103331,"Nursing & Midwifery Studies",23221488
139603,"Nursing And Midwifery Studies",23221488
41163,"Mult Scler Relat Disord",22110348
60655,"Mult. Scler. Relat. Disord.",22110348
31031,"J Manag Care Spec Pharm",23761032
114689,"J.  Manag. Care Spec. Pharm.",23761032
77693,"Nurs Stand.",20479018
17779,"Progress in lipid research",18732194
29930,"Progress in Lipid Research",18732194
154945,"Progress In Lipid Research",18732194
17780,"JMIR serious games",22919279
145027,"Jmir Serious Games",22919279
17782,"Psihologijske Teme",13320742
139760,"Psychological Topics",13320742
58950,"J. Cogn. Psychother.",08898391
18259,"Cogn Behav Pract",10777229
45700,"Cogn. Behav. Pract.",10777229
17788,"Psychotherapy Research",14684381
184711,"Psychother. Res.",14684381
17788,"Psychotherapy Research",10503307
18228,"Psychother Res",10503307
184711,"Psychother. Res.",10503307
17789,"Verhaltenstherapie",14230402
17789,"Verhaltenstherapie",10166262
17792,"Directions in Psychiatry",08913870
22091,"Journal of Gambling Studies",10505350
22943,"J Gambl Stud",10505350
17799,"Deviant Behavior",15210456
17799,"Deviant Behavior",01639625
119210,"DEVIANT BEHAVIOR",01639625
17802,"Medicina Psicosomatica",00257893
92319,"Group Dyn.",10892699
17806,"Psychiatric Genetics",09558829
17983,"Psychiatr Genet",09558829
36713,"Psychiatric genetics",09558829
113696,"Psychiatr. Genet.",09558829
17810,"Psychiatria Fennica",00797227
17811,"Giornale di Psicologia",19719450
17811,"Giornale di Psicologia",19719558
17815,"Kindheit und Entwicklung",09425403
67422,"Kindheit Und Entwicklung",09425403
29073,"Psychosomatics",00333182
23197,"Pers Individ Dif",01918869
17829,"Psychological Studies",09749861
17829,"Psychological Studies",00332968
61867,"J. Contemp. Psychother.",15733564
61867,"J. Contemp. Psychother.",00220116
167355,"J Contemp Psychother",00220116
17832,"Psychology of Women Quarterly",14716402
17832,"Psychology of Women Quarterly",03616843
23171,"Psychol Women Q",03616843
71631,"J. Men's Health Gender",15718913
17838,"Group",15733386
17838,"Group",03624021
41355,"Contemp Hypn",09605290
45766,"Contemp. Hypn.",09605290
67131,"Rev. colomb. psiquiatr",00347450
97762,"Rev Colomb Psiquiatr",00347450
17846,"Nature Reviews Neuroscience",1471003x
36839,"Nature reviews. Neuroscience",1471003x
61993,"Nat. Rev. Neurosci.",1471003x
67211,"Nat Rev Neurosci",1471003x
161433,"Nature Reviews. Neuroscience",1471003x
17847,"Aletheia",19811330
17847,"Aletheia",14130394
17848,"Behavioural Pharmacology",09558810
18013,"Behav Pharmacol",09558810
92753,"Behav. Pharmacol.",09558810
183774,"BEHAV. PHARMACOL.",09558810
62037,"Aust. J. Clin. Exp. Hypn.",01560417
78883,"AUST. J. CLIN. EXP. HYPN.",01560417
17851,"Psychiatric Annals",19382456
17851,"Psychiatric Annals",00485713
36679,"Psychiatric annals",00485713
85823,"Psychiatr Ann",00485713
17912,"World J Biol Psychiatry",15622975
97436,"World J. Biol. Psychiatry",15622975
23288,"Psychiatrie (Stuttg)",16144864
29909,"Die Psychiatrie",16144864
17856,"Transactional Analysis Journal",03621537
17857,"Mindfulness",18688535
201630,"Mindfulness May",18688535
17857,"Mindfulness",18688527
86635,"Mindfulness",18688527
201630,"Mindfulness May",18688527
149857,"Mindfulness (N Y)",18688527
58981,"J. RES. PERS.",00926566
17860,"Current Psychiatry Reviews",15734005
36984,"Current psychiatry reviews",15734005
49527,"Curr. Psychiatry Rev.",15734005
67434,"Curr Psychiatry Rev",15734005
23516,"Clinical Neuropsychiatry",17244935
71556,"Clin. Neuropsychiatry",17244935
17865,"Journal of Psychological Type",19383290
17865,"Journal of Psychological Type",08958750
17867,"Clínica y Salud",21740550
137604,"ClÃ­nica y Salud",21740550
17867,"Clínica y Salud",11305274
137604,"ClÃ­nica y Salud",11305274
17868,"Psychology in Spain",11379685
18113,"J Psychiatr Pract",15274160
38736,"J. Psychiatr. Pract.",15274160
17871,"the Behavior Therapist",02788403
114856,"Behav Ther (N Y N Y)",02788403
97434,"Epidemiol. Psychiatr. Sci.",20457979
17874,"Journal of Adult Development",15733440
17874,"Journal of Adult Development",10680667
17875,"Minerva Psichiatrica",18271731
61936,"Minerva Psichiatr.",18271731
17875,"Minerva Psichiatrica",03911772
61936,"Minerva Psichiatr.",03911772
49952,"Couns. Psychol. Q.",09515070
58831,"Innov. Clin. Neurosci.",21588341
17888,"ASEAN Journal of Psychiatry",22317791
17888,"ASEAN Journal of Psychiatry",22317805
17906,"Psychopharmacol Bull",00485764
23198,"Psychopharmacology Bulletin",00485764
39275,"Psychopharmacology bulletin",00485764
71536,"Psychopharmacol. Bull.",00485764
71854,"PSYCHOPHARMACOL. BULL.",00485764
17907,"Psychiatr Clin North Am",0193953
17916,"Rev Psiquiatr Salud Ment",18889891
59040,"Eur J Gen Med",13043889
69979,"Eur. J. Gen. Med.",13043889
17923,"Arch Gen Psychiatry",0003990
17926,"Curr Drug Targets",13894501
20840,"Current drug targets",13894501
45715,"Curr. Drug Targets",13894501
17927,"Riv Psichiatr",00356484
51613,"Rivista Di Psichiatria",00356484
167415,"Riv. Psichiatr.",00356484
17930,"Ann Gen Psychiatry",1744859
17933,"J Adolesc Health",1054139
17946,"Curr Womens Health Rep",15345874
33236,"Current women's health reports",15345874
17960,"J Psychopharmacol",02698811
45672,"J. Psychopharmacol.",02698811
71737,"J. PSYCHOPHARMACOL.",02698811
17962,"Psicologemas",11301481
17975,"Adolescent Psychiatry",22106774
136700,"Cult Divers Ment Health",1077341
17994,"Arch Pediatr",0929693
18000,"Yeni Symposium",13044591
18000,"Yeni Symposium",13008773
18010,"Nurs Womens Health",17514851
18766,"Nursing for Women's Health",17514851
18015,"Expert Opin Investig Drugs",13543784
32931,"EXPERT OPIN. INVEST. DRUGS",13543784
40027,"Expert Opin. Invest. Drugs",13543784
120077,"Expert Opin Invest Drugs",13543784
18032,"Harv Rev Psychiatry",10673229
24694,"Harvard review of psychiatry",10673229
71465,"Harv. Rev. Psychiatry",10673229
18036,"Rev Med Liege",0370629
99630,"Am J Fam Ther",01926187
18053,"Revista Espanola de Obesidad",16966112
18057,"Ceska a Slovenska Psychiatrie",12120383
119846,"Ceska Slov. Psychiatr.",12120383
154268,"Venlafaxin a anxiozne poruchy.",12120383
18065,"Cyberpsychol Behav",10949313
22163,"CyberPsychology & Behavior",10949313
29901,"Cyberpsychology & Behavior",10949313
94653,"CYBERPSYCHOLOGY & BEHAVIOR",10949313
18084,"NASN Sch Nurse",1942602
18102,"Trastornos Adictivos",15782638
18102,"Trastornos Adictivos",15750973
18106,"Am J Pharmacogenomics",11752203
18116,"Hum Psychopharmacol",08856222
43106,"HUM. PSYCHOPHARMACOL.",08856222
58965,"Hum. Psychopharmacol.",08856222
18118,"Psiquiatría",01874543
18129,"Econ Hum Biol",1570677
18135,"Am J Psychiatry",0002953
18138,"Behav Res Methods",1554351
